operationtime,airline,flightnum,departureairport,arrivalairport,terminal,departure/arrival,origindate,codecontext,status_text,date,hour,weekday,is_weekend,route,status_group
2022-03-30 16:45:00,AH,2014,ALG,BCN,4,Departure,2022-03-30,OFB,Departed,2022-03-30,16,2,False,ALG-BCN,Departed
2022-03-30 09:10:00,AH,1010,ALG,ORY,4,Departure,2022-03-30,OFB,Departed,2022-03-30,9,2,False,ALG-ORY,Departed
2022-03-30 08:10:00,AH,6100,ALG,ORN,1,Departure,2022-03-30,OFB,Departed,2022-03-30,8,2,False,ALG-ORN,Departed
2022-03-30 10:50:00,AH,6040,ALG,BSK,1,Departure,2022-03-30,OFB,Departed,2022-03-30,10,2,False,ALG-BSK,Departed
2022-03-30 14:00:00,AH,3060,ALG,CTU,4,Departure,2022-03-30,OFB,Departed,2022-03-30,14,2,False,ALG-CTU,Departed
2022-03-30 19:30:00,AH,6006,ALG,AAE,1,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-AAE,Departed
2022-03-30 10:15:00,AH,2070,ALG,FRA,4,Departure,2022-03-30,OFB,Departed,2022-03-30,10,2,False,ALG-FRA,Departed
2022-03-30 08:00:00,AH,6292,ALG,DJG,1,Departure,2022-03-30,OFB,Departed,2022-03-30,8,2,False,ALG-DJG,Departed
2022-03-30 10:10:00,AH,6288,ALG,TMR,1,Departure,2022-03-30,OFB,Departed,2022-03-30,10,2,False,ALG-TMR,Departed
2022-03-30 15:45:00,AH,6216,ALG,OGX,1,Departure,2022-03-30,DX,Cancelled,2022-03-30,15,2,False,ALG-OGX,Cancelled
2022-03-30 19:15:00,AH,6200,ALG,GHA,1,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-GHA,Departed
2022-03-30 16:45:00,AH,6194,ALG,CZL,1,Departure,2022-03-30,OFB,Departed,2022-03-30,16,2,False,ALG-CZL,Departed
2022-03-30 08:20:00,AH,6190,ALG,CZL,1,Departure,2022-03-30,OFB,Departed,2022-03-30,8,2,False,ALG-CZL,Departed
2022-03-30 12:20:00,AH,6226,ALG,HME,1,Departure,2022-03-30,DX,Cancelled,2022-03-30,12,2,False,ALG-HME,Cancelled
2022-03-30 09:05:00,AH,6170,ALG,AAE,1,Departure,2022-03-30,OFB,Departed,2022-03-30,9,2,False,ALG-AAE,Departed
2022-03-30 13:45:00,AH,6032,ALG,TEE,1,Departure,2022-03-30,DEL,Delayed,2022-03-30,13,2,False,ALG-TEE,Delayed
2022-03-30 19:30:00,AH,6026,ALG,CZL,1,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-CZL,Departed
2022-03-30 19:00:00,AH,4014,ALG,NKC,4,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-NKC,Departed
2022-03-30 17:30:00,AH,4002,ALG,TUN,4,Departure,2022-03-30,OFB,Departed,2022-03-30,17,2,False,ALG-TUN,Departed
2022-03-30 15:30:00,AH,6176,ALG,AAE,1,Departure,2022-03-30,OFB,Departed,2022-03-30,15,2,False,ALG-AAE,Departed
2022-03-30 11:40:00,AH,6124,ALG,TID,1,Departure,2022-03-30,OFB,Departed,2022-03-30,11,2,False,ALG-TID,Departed
2022-03-30 12:30:00,AH,6252,ALG,ELU,1,Departure,2022-03-30,DX,Cancelled,2022-03-30,12,2,False,ALG-ELU,Cancelled
2022-03-30 19:15:00,AH,6222,ALG,HME,1,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-HME,Departed
2022-03-30 16:00:00,AH,6156,ALG,TMX,1,Departure,2022-03-30,OFB,Departed,2022-03-30,16,2,False,ALG-TMX,Departed
2022-03-30 14:45:00,AH,6182,ALG,ORN,1,Departure,2022-03-30,OFB,Departed,2022-03-30,14,2,False,ALG-ORN,Departed
2022-03-30 19:30:00,AH,6106,ALG,ORN,1,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-ORN,Departed
2022-03-30 10:50:00,AH,6058,ALG,GJL,1,Departure,2022-03-30,OFB,Departed,2022-03-30,10,2,False,ALG-GJL,Departed
2022-03-30 20:33:00,AH,3017,IST,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,20,2,False,IST-ALG,Arrived
2022-03-30 20:50:00,AH,2015,BCN,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,20,2,False,BCN-ALG,Arrived
2022-03-30 14:00:00,AH,6041,BSK,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,14,2,False,BSK-ALG,Arrived
2022-03-30 09:10:00,AH,6027,CZL,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,9,2,False,CZL-ALG,Arrived
2022-03-30 15:54:00,AH,1011,ORY,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,15,2,False,ORY-ALG,Arrived
2022-03-30 17:46:00,AH,2071,FRA,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,17,2,False,FRA-ALG,Arrived
2022-03-30 17:15:00,AH,6297,INZ,ALG,1,Arrival,2022-03-30,DEL,Delayed,2022-03-30,17,2,False,INZ-ALG,Delayed
2022-03-30 16:45:00,AH,6292,TMR,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,16,2,False,TMR-ALG,Arrived
2022-03-30 17:00:00,AH,6289,TMR,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,17,2,False,TMR-ALG,Arrived
2022-03-30 20:15:00,AH,6195,CZL,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,20,2,False,CZL-ALG,Arrived
2022-03-30 11:25:00,AH,6191,CZL,ALG,1,Arrival,2022-03-30,DX,Cancelled,2022-03-30,11,2,False,CZL-ALG,Cancelled
2022-03-30 16:30:00,AH,6253,ELU,ALG,1,Arrival,2022-03-30,DX,Cancelled,2022-03-30,16,2,False,ELU-ALG,Cancelled
2022-03-30 16:30:00,AH,6227,HME,ALG,1,Arrival,2022-03-30,DX,Cancelled,2022-03-30,16,2,False,HME-ALG,Cancelled
2022-03-30 12:40:00,AH,6171,AAE,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,12,2,False,AAE-ALG,Arrived
2022-03-30 20:30:00,AH,6157,TMX,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,20,2,False,TMX-ALG,Arrived
2022-03-30 09:02:00,AH,6007,AAE,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,9,2,False,AAE-ALG,Arrived
2022-03-30 18:10:00,AH,6177,AAE,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,18,2,False,AAE-ALG,Arrived
2022-03-30 14:20:00,AH,6125,TID,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,14,2,False,TID-ALG,Arrived
2022-03-30 18:05:00,AH,6183,ORN,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,18,2,False,ORN-ALG,Arrived
2022-03-30 17:45:00,AH,6217,OGX,ALG,1,Arrival,2022-03-30,DX,Cancelled,2022-03-30,17,2,False,OGX-ALG,Cancelled
2022-03-30 21:41:00,AH,4003,TUN,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,21,2,False,TUN-ALG,Arrived
2022-03-30 05:02:00,AH,2701,YUL,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,5,2,False,YUL-ALG,Arrived
2022-03-30 10:00:00,SF,1918,ALG,HME,1,Departure,2022-03-30,OFB,Departed,2022-03-30,10,2,False,ALG-HME,Departed
2022-03-30 17:40:00,AH,6033,TEE,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,17,2,False,TEE-ALG,Arrived
2022-03-30 18:22:00,SF,1121,HME,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,18,2,False,HME-ALG,Arrived
2022-03-30 13:45:00,SF,1969,CZL,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,13,2,False,CZL-ALG,Arrived
2022-03-30 09:35:00,AH,6107,ORN,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,9,2,False,ORN-ALG,Arrived
2022-03-30 18:35:00,AH,6103,ORN,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,18,2,False,ORN-ALG,Arrived
2022-03-30 13:45:00,SF,1101,HME,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,13,2,False,HME-ALG,Arrived
2022-03-30 08:45:00,SF,1122,ALG,HME,1,Departure,2022-03-30,OFB,Departed,2022-03-30,8,2,False,ALG-HME,Departed
2022-03-30 15:30:00,SF,2110,ALG,CZL,1,Departure,2022-03-30,OFB,Departed,2022-03-30,15,2,False,ALG-CZL,Departed
2022-03-30 08:24:00,SF,1803,HME,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,8,2,False,HME-ALG,Arrived
2022-03-30 19:30:00,SF,1908,ALG,HME,1,Departure,2022-03-30,OFB,Departed,2022-03-30,19,2,False,ALG-HME,Departed
2022-03-30 08:30:00,SF,2202,ALG,ORN,1,Departure,2022-03-30,OFB,Departed,2022-03-30,8,2,False,ALG-ORN,Departed
2022-03-29 16:45:00,AH,4018,ALG,NKC,4,Departure,2022-03-29,OFB,Departed,2022-03-29,16,1,False,ALG-NKC,Departed
2022-03-30 11:15:00,LH,1316,FRA,ALG,4,Arrival,2022-03-30,ONB,Arrived,2022-03-30,11,2,False,FRA-ALG,Arrived
2022-03-30 12:54:00,LH,1317,ALG,FRA,4,Departure,2022-03-30,OFB,Departed,2022-03-30,12,2,False,ALG-FRA,Departed
2022-03-30 11:25:00,AF,1384,CDG,ALG,4,Arrival,2022-03-30,DX,Cancelled,2022-03-30,11,2,False,CDG-ALG,Cancelled
2022-03-30 12:45:00,AF,1855,ALG,CDG,4,Departure,2022-03-30,DX,Cancelled,2022-03-30,12,2,False,ALG-CDG,Cancelled
2022-03-30 17:15:00,AF,362V,ORY,ALG,4,Arrival,2022-03-30,DX,Cancelled,2022-03-30,17,2,False,ORY-ALG,Cancelled
2022-03-30 18:35:00,AF,7397,ALG,ORY,4,Departure,2022-03-30,DX,Cancelled,2022-03-30,18,2,False,ALG-ORY,Cancelled
2022-03-30 02:52:00,SF,4525,IST,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,2,2,False,IST-ALG,Arrived
2022-03-30 11:46:00,TK,651,IST,ALG,1,Arrival,2022-03-30,ONB,Arrived,2022-03-30,11,2,False,IST-ALG,Arrived
