Operation time,Airline,Flight Num,Departure Airport,Arrival Airport ,Terminal,Departure / Arrival ,Origin Date,CodeContext
2022-03-05 18:30:00,AH,6473,VVZ,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 16:45:00,AH,6229,HME,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 8:30:00,AH,6190,ALG,CZL,1,Departure,2022-03-05,OFB
2022-03-06 13:48:00,QR,1379,DOH,ALG,1,Arrival,2022-03-06,ONB
2022-03-05 10:30:00,AH,6156,ALG,TMX,1,Departure,2022-03-05,OFB
2022-03-05 15:30:00,AH,6184,ALG,ORN,1,Departure,2022-03-05,OFB
2022-03-05 13:00:00,AH,6146,ALG,TIN,1,Departure,2022-03-05,OFB
2022-03-05 11:45:00,AH,6028,ALG,CZL,1,Departure,2022-03-05,OFB
2022-03-05 8:15:00,AH,6170,ALG,AAE,1,Departure,2022-03-05,OFB
2022-03-05 10:20:00,AH,6142,ALG,AZR,1,Departure,2022-03-05,OFB
2022-03-05 11:00:00,AH,6132,ALG,CBH,1,Departure,2022-03-05,OFB
2022-03-05 8:50:00,AH,6342,ALG,OGX,1,Departure,2022-03-05,OFB
2022-03-05 9:20:00,AH,6144,ALG,AZR,1,Departure,2022-03-05,OFB
2022-03-05 11:30:00,AH,6472,ALG,DJG,1,Departure,2022-03-05,OFB
2022-03-05 9:15:00,AH,6520,ALG,ELG,1,Departure,2022-03-05,OFB
2022-03-05 12:45:00,AH,6228,ALG,HME,1,Departure,2022-03-05,OFB
2022-03-05 19:40:00,AH,6026,ALG,CZL,1,Departure,2022-03-05,OFB
2022-03-05 19:30:00,AH,6006,ALG,AAE,1,Departure,2022-03-05,OFB
2022-03-05 8:45:00,AH,6180,ALG,ORN,1,Departure,2022-03-05,OFB
2022-03-05 19:15:00,AH,6177,AAE,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 9:15:00,AH,6107,ORN,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 11:15:00,AH,6032,ALG,TEE,1,Departure,2022-03-05,OFB
2022-03-05 10:35:00,AH,6252,ALG,ELU,1,Departure,2022-03-05,OFB
2022-03-05 17:07:00,AH,6057,GJL,ALG,1,Arrival,2022-03-05,ONB
2022-03-06 12:05:00,AH,6181,ORN,ALG,1,Arrival,2022-03-06,ONB
2022-03-05 12:00:00,AH,6181,ORN,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 12:45:00,SF,1937,CZL,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 10:15:00,SF,1840,ALG,CZL,1,Departure,2022-03-05,OFB
2022-03-05 8:00:00,SF,1400,ALG,HME,1,Departure,2022-03-05,OFB
2022-03-05 18:00:00,SF,1902,ALG,HME,1,Departure,2022-03-05,OFB
2022-03-05 10:15:00,SF,1516,ALG,HRM,1,Departure,2022-03-05,OFB
2022-03-06 8:00:00,AH,6276,ALG,MZW,1,Departure,2022-03-06,OFB
2022-03-05 22:59:00,SF,2321,AZR,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 16:45:00,SF,1327,AAE,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 15:35:00,SF,1155,HME,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 9:10:00,SF,1326,ALG,AAE,1,Departure,2022-03-05,OFB
2022-03-05 8:45:00,SF,1154,ALG,HME,1,Departure,2022-03-05,OFB
2022-03-05 12:40:00,SF,1200,ALG,HME,1,Departure,2022-03-05,SCT
2022-03-05 13:00:00,SF,1401,HME,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 17:20:00,SF,1517,HRM,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 7:30:00,SF,1408,ALG,HME,1,Departure,2022-03-05,OFB
2022-03-05 19:15:00,SF,1841,CZL,ALG,1,Arrival,2022-03-05,DEL
2022-03-05 12:30:00,AH,6216,ALG,OGX,1,Departure,2022-03-05,OFB
2022-03-05 13:50:00,SF,2320,ALG,AZR,1,Departure,2022-03-05,OFB
2022-03-05 17:25:00,SF,2114,ALG,CZL,1,Departure,2022-03-05,OFB
2022-03-05 18:56:00,SF,1201,HME,ALG,1,Arrival,2022-03-05,ONB
2022-03-06 15:20:00,AH,6125,TID,ALG,1,Arrival,2022-03-06,DX
2022-03-06 9:20:00,AH,6223,HME,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 8:00:00,AH,6070,ALG,LOO,1,Departure,2022-03-06,OFB
2022-03-06 19:30:00,AH,6106,ALG,ORN,1,Departure,2022-03-06,OFB
2022-03-06 11:20:00,AH,6058,ALG,GJL,1,Departure,2022-03-06,OFB
2022-03-06 15:05:00,AH,6194,ALG,CZL,1,Departure,2022-03-06,OFB
2022-03-06 8:15:00,AH,6216,ALG,OGX,1,Departure,2022-03-06,OFB
2022-03-06 10:45:00,AH,6190,ALG,CZL,1,Departure,2022-03-06,OFB
2022-03-05 10:15:00,AH,6201,GHA,ALG,1,Arrival,2022-03-05,ONB
2022-03-06 12:50:00,AH,6124,ALG,TID,1,Departure,2022-03-06,DX
2022-03-05 11:15:00,AH,6171,AAE,ALG,1,Arrival,2022-03-05,ONB
2022-03-06 10:30:00,AH,1010,ALG,ORY,4,Departure,2022-03-06,OFB
2022-03-06 15:15:00,AH,6176,ALG,AAE,1,Departure,2022-03-06,OFB
2022-03-06 15:30:00,AH,6184,ALG,ORN,1,Departure,2022-03-06,OFB
2022-03-06 18:30:00,AH,6200,ALG,GHA,1,Departure,2022-03-06,OFB
2022-03-06 9:35:00,AH,6232,ALG,TMR,1,Departure,2022-03-06,OFB
2022-03-06 10:35:00,AH,3016,ALG,IST,4,Departure,2022-03-06,OFB
2022-03-06 9:00:00,AH,6170,ALG,AAE,1,Departure,2022-03-06,OFB
2022-03-06 10:20:00,AH,2054,ALG,LHR,4,Departure,2022-03-06,OFB
2022-03-06 17:20:00,AH,6222,ALG,HME,1,Departure,2022-03-06,OFB
2022-03-06 10:15:00,AH,6156,ALG,TMX,1,Departure,2022-03-06,OFB
2022-03-06 10:15:00,AH,2070,ALG,FRA,4,Departure,2022-03-06,OFB
2022-03-06 11:30:00,AH,4062,ALG,DXB,4,Departure,2022-03-06,OFB
2022-03-06 16:55:00,AH,4002,ALG,TUN,4,Departure,2022-03-06,OFB
2022-03-06 10:15:00,AH,6142,ALG,AZR,1,Departure,2022-03-06,OFB
2022-03-06 19:15:00,AH,6026,ALG,CZL,1,Departure,2022-03-06,OFB
2022-03-06 8:00:00,AH,6038,ALG,BLJ,1,Departure,2022-03-06,OFB
2022-03-06 13:15:00,AH,6032,ALG,TEE,1,Departure,2022-03-06,OFB
2022-03-06 11:40:00,AH,6226,ALG,HME,1,Departure,2022-03-06,OFB
2022-03-06 14:40:00,AH,6042,ALG,BSK,1,Departure,2022-03-06,OFB
2022-03-06 19:15:00,AH,6006,ALG,AAE,1,Departure,2022-03-06,OFB
2022-03-06 8:40:00,AH,6180,ALG,ORN,1,Departure,2022-03-06,OFB
2022-03-06 12:50:00,AH,6252,ALG,ELU,1,Departure,2022-03-06,OFB
2022-03-06 16:50:00,AH,6071,LOO,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 17:55:00,AH,6043,BSK,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 12:05:00,AH,6217,OGX,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 13:10:00,AH,6191,CZL,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 18:25:00,AH,6185,ORN,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 16:31:00,AH,1011,ORY,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 12:10:00,AH,6171,AAE,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 18:00:00,AH,6177,AAE,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 9:00:00,AH,6107,ORN,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 13:40:00,AH,6059,GJL,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 15:00:00,AH,6201,GHA,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 17:30:00,AH,6195,CZL,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 16:50:00,AH,6232,DJG,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 18:21:00,AH,2055,LHR,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 9:20:00,AH,6027,CZL,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 19:30:00,AH,3017,IST,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 7:25:00,AH,2701,YUL,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 17:22:00,AH,2071,FRA,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 14:20:00,AH,6157,TMX,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 14:40:00,AH,6143,AZR,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 16:20:00,AH,6145,AZR,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 13:35:00,AH,6277,MZW,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 16:40:00,AH,6253,ELU,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 15:55:00,AH,6267,TGR,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 20:25:00,AH,4003,TUN,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 9:40:00,AH,6007,AAE,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 11:05:00,AH,6039,BLJ,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 16:05:00,AH,6227,HME,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 16:30:00,AH,6033,TEE,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 14:00:00,SF,1860,ALG,ORN,1,Departure,2022-03-06,OFB
2022-03-06 10:00:00,SF,1320,ALG,IAM,1,Departure,2022-03-06,OFB
2022-03-06 9:30:00,SF,2111,CZL,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 14:47:00,SF,1321,IAM,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 18:15:00,SF,1802,ALG,HME,1,Departure,2022-03-06,OFB
2022-03-06 7:20:00,SF,1524,ALG,HRM,1,Departure,2022-03-06,OFB
2022-03-06 8:25:00,SF,1903,HME,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 8:12:00,TO,408,ORY,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 9:30:00,TO,4087,ALG,ORY,4,Departure,2022-03-06,OFB
2022-03-06 15:35:00,SF,1501,HRM,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 15:00:00,SF,2110,ALG,CZL,1,Departure,2022-03-06,OFB
2022-03-06 15:50:00,SF,1525,HRM,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 11:20:00,AH,6266,ALG,TGR,1,Departure,2022-03-06,OFB
2022-03-06 15:10:00,QR,1380,ALG,DOH,1,Departure,2022-03-06,OFB
2022-03-05 11:00:00,AH,6223,HME,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 14:55:00,AH,6033,TEE,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 9:00:00,AH,6007,AAE,ALG,1,Arrival,2022-03-05,ONB
2022-03-05 10:00:00,AH,6238,ALG,TMR,1,Departure,2022-03-05,OFB
2022-03-05 11:30:00,AH,6070,ALG,LOO,1,Departure,2022-03-05,DEL
2022-03-05 16:00:00,AH,6176,ALG,AAE,1,Departure,2022-03-05,OFB
2022-03-05 18:30:00,AH,6200,ALG,GHA,1,Departure,2022-03-05,OFB
2022-03-06 8:57:00,VY,7476,BCN,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 10:00:00,VY,7477,ALG,BCN,4,Departure,2022-03-06,OFB
2022-03-06 9:27:00,AF,1384,CDG,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 11:00:00,AF,1555,ALG,CDG,4,Departure,2022-03-06,OFB
2022-03-06 12:09:00,AF,4144,CDG,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 14:20:00,AF,4145,ALG,CDG,4,Departure,2022-03-06,OFB
2022-03-06 11:46:00,BA,2546,LHR,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 13:10:00,BA,2547,ALG,LHR,4,Departure,2022-03-06,OFB
2022-03-06 13:49:00,MS,845,CAI,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 13:25:00,MS,846,ALG,CAI,1,Departure,2022-03-06,OFB
2022-03-06 13:39:00,AZ,800,FCO,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 14:45:00,AZ,801,ALG,FCO,4,Departure,2022-03-06,OFB
2022-03-06 17:14:00,AF,362V,ORY,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 19:00:00,AF,7397,ALG,ORY,4,Departure,2022-03-06,OFB
2022-03-06 10:19:00,BJ,130,TUN,ALG,1,Arrival,2022-03-06,ONB
2022-03-06 11:25:00,BJ,131,ALG,TUN,1,Departure,2022-03-06,OFB
2022-03-06 10:00:00,SF,4524,ALG,IST,1,Departure,2022-03-06,OFB
2022-03-06 18:49:00,SF,4525,IST,ALG,1,Arrival,2022-03-06,ONB
2022-03-07 12:00:00,AH,6100,ALG,ORN,1,Departure,2022-03-07,OFB
2022-03-07 15:45:00,AH,6192,ALG,CZL,1,Departure,2022-03-07,OFB
2022-03-07 8:30:00,AH,6190,ALG,CZL,1,Departure,2022-03-07,OFB
2022-03-06 15:10:00,SF,2220,ALG,ORN,1,Departure,2022-03-06,OFB
2022-03-07 8:10:00,AH,6252,ALG,ELU,1,Departure,2022-03-07,OFB
2022-03-07 13:10:00,QR,1379,DOH,ALG,1,Arrival,2022-03-07,DX
2022-03-07 10:45:00,AH,6058,ALG,GJL,1,Departure,2022-03-07,OFB
2022-03-07 18:30:00,AH,6200,ALG,GHA,1,Departure,2022-03-07,OFB
2022-03-07 10:00:00,AH,3016,ALG,IST,4,Departure,2022-03-07,OFB
2022-03-07 15:10:00,QR,1380,ALG,DOH,1,Departure,2022-03-07,DX
2022-03-07 17:00:00,SF,1230,ALG,HME,1,Departure,2022-03-07,SCT
2022-03-07 8:15:00,AH,6170,ALG,AAE,1,Departure,2022-03-07,OFB
2022-03-07 15:00:00,AH,6140,ALG,AZR,1,Departure,2022-03-07,OFB
2022-03-07 18:18:00,SF,1877,CZL,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:20:00,AH,6222,ALG,HME,1,Departure,2022-03-07,OFB
2022-03-07 12:00:00,AH,6218,ALG,OGX,1,Departure,2022-03-07,OFB
2022-03-07 12:30:00,AH,6266,ALG,TGR,1,Departure,2022-03-07,OFB
2022-03-07 15:00:00,AH,6156,ALG,TMX,1,Departure,2022-03-07,OFB
2022-03-07 13:20:00,AH,6146,ALG,TIN,1,Departure,2022-03-07,OFB
2022-03-07 11:00:00,AH,6142,ALG,AZR,1,Departure,2022-03-07,OFB
2022-03-07 9:15:00,AH,6304,ALG,OGX,1,Departure,2022-03-07,OFB
2022-03-07 12:35:00,AH,6132,ALG,CBH,1,Departure,2022-03-07,OFB
2022-03-07 12:50:00,AH,6040,ALG,BSK,1,Departure,2022-03-07,OFB
2022-03-07 11:00:00,AH,4066,ALG,DOH,4,Departure,2022-03-07,DX
2022-03-07 11:00:00,AH,6230,ALG,TMR,1,Departure,2022-03-07,DEL
2022-03-07 19:15:00,AH,6026,ALG,CZL,1,Departure,2022-03-07,OFB
2022-03-07 19:00:00,AH,6006,ALG,AAE,1,Departure,2022-03-07,OFB
2022-03-07 7:30:00,AH,6180,ALG,ORN,1,Departure,2022-03-07,OFB
2022-03-07 8:00:00,AH,6372,ALG,HME,1,Departure,2022-03-07,OFB
2022-03-07 15:50:00,SF,1865,TIN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 9:30:00,AH,6032,ALG,TEE,1,Departure,2022-03-07,OFB
2022-03-07 11:40:00,AH,6191,CZL,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 18:05:00,AH,6193,CZL,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:00:00,AH,1011,ORY,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 17:35:00,AH,6177,AAE,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:20:00,AH,6121,TLM,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 11:35:00,AH,6171,AAE,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 18:02:00,AH,6111,ORN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 9:20:00,AH,6107,ORN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 9:35:00,AH,6201,GHA,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 12:55:00,AH,6059,GJL,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 19:26:00,AH,3017,IST,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 9:05:00,AH,6027,CZL,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 19:10:00,AH,6157,TMX,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:30:00,AH,6143,AZR,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 15:50:00,AH,6141,AZR,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 8:55:00,AH,6223,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 16:35:00,AH,6219,OGX,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 18:00:00,AH,6133,CBH,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 16:10:00,AH,6267,TGR,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 15:28:00,AH,6253,ELU,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:54:00,AH,6231,TMR,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:25:00,AH,6373,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 18:55:00,AH,6147,TIN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 17:05:00,AH,6305,OGX,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 16:50:00,AH,4063,DXB,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 9:05:00,AH,6007,AAE,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 16:40:00,AH,6041,BSK,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 8:43:00,SF,1803,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 9:20:00,SF,2100,ALG,AAE,1,Departure,2022-03-07,SCT
2022-03-07 18:30:00,SF,1330,ALG,IAM,1,Departure,2022-03-07,SCT
2022-03-07 9:57:00,SF,2221,ORN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 19:55:00,SF,2111,CZL,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 9:32:00,SF,1201,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 9:00:00,SF,1876,ALG,CZL,1,Departure,2022-03-07,OFB
2022-03-07 17:36:00,SF,1401,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 11:00:00,SF,1200,ALG,HME,1,Departure,2022-03-07,OFB
2022-03-07 8:00:00,SF,1100,ALG,HME,1,Departure,2022-03-07,OFB
2022-03-07 14:00:00,SF,1966,ALG,CZL,1,Departure,2022-03-07,OFB
2022-03-07 10:00:00,SF,1808,ALG,HME,1,Departure,2022-03-07,OFB
2022-03-07 15:40:00,SF,1809,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 12:40:00,SF,1864,ALG,TIN,1,Departure,2022-03-07,OFB
2022-03-07 16:05:00,SF,2101,AAE,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 16:25:00,SF,1101,HME,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 10:35:00,SF,1861,ORN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 15:55:00,SF,2220,ALG,ORN,1,Departure,2022-03-07,SCT
2022-03-07 18:45:00,AH,6106,ALG,ORN,1,Departure,2022-03-07,OFB
2022-03-07 13:00:00,AH,6033,TEE,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 10:55:00,AH,6181,ORN,ALG,1,Arrival,2022-03-07,ONB
2022-03-06 11:25:00,VY,9999,ALG,TEST,0,Departure,2022-03-06,SCT
2022-03-06 13:42:00,5O,1079,CDG,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 15:00:00,5O,1074,ALG,LIL,4,Departure,2022-03-06,OFB
2022-03-06 12:04:00,5O,1037,CDG,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 12:50:00,5O,1026,ALG,LYS,4,Departure,2022-03-06,OFB
2022-03-06 17:18:00,5O,1025,LYS,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 18:30:00,5O,1038,ALG,CDG,4,Departure,2022-03-06,OFB
2022-03-06 21:40:00,5O,1073,LIL,ALG,4,Arrival,2022-03-06,ONB
2022-03-06 22:50:00,5O,1080,ALG,CDG,4,Departure,2022-03-06,OFB
2022-03-07 9:00:00,AH,4038,ALG,CAI,4,Departure,2022-03-07,OFB
2022-03-07 9:45:00,AH,1010,ALG,ORY,4,Departure,2022-03-07,OFB
2022-03-07 11:25:00,TK,651,IST,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 13:20:00,TK,652,ALG,IST,1,Departure,2022-03-07,OFB
2022-03-07 11:41:00,5O,1037F,CDG,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 12:50:00,5O,1026,ALG,LYS,4,Departure,2022-03-07,SCT
2022-03-07 12:10:00,LH,1316,FRA,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 13:50:00,LH,1317,ALG,FRA,4,Departure,2022-03-07,OFB
2022-03-07 13:10:00,IB,3308,MAD,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 14:10:00,IB,3305,ALG,MAD,4,Departure,2022-03-07,OFB
2022-03-07 12:55:00,AF,1384,CDG,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 14:35:00,AF,1855,ALG,CDG,4,Departure,2022-03-07,OFB
2022-03-07 14:24:00,TU,374,TUN,ALG,1,Arrival,2022-03-07,ONB
2022-03-07 14:35:00,TU,375,ALG,TUN,1,Departure,2022-03-07,SCT
2022-03-07 16:55:00,AH,4002,ALG,TUN,4,Departure,2022-03-07,OFB
2022-03-07 17:40:00,5O,1025P,LYS,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 18:30:00,5O,1038,ALG,CDG,4,Departure,2022-03-07,SCT
2022-03-07 18:48:00,AH,4039,CAI,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 20:36:00,AH,4003,TUN,ALG,4,Arrival,2022-03-07,ONB
2022-03-07 18:00:00,AF,4145,ALG,CDG,4,Departure,2022-03-07,OFB
2022-03-07 15:46:00,AF,4144,CDG,ALG,4,Arrival,2022-03-07,ONB
2022-03-08 11:01:00,AZ,800,FCO,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 11:55:00,AZ,801,ALG,FCO,4,Departure,2022-03-08,OFB
2022-03-08 12:19:00,VY,7476,BCN,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 13:28:00,VY,7477,ALG,BCN,4,Departure,2022-03-08,OFB
2022-03-08 14:11:00,EK,757,DXB,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 17:00:00,EK,758,ALG,DXB,1,Departure,2022-03-08,OFB
2022-03-08 17:05:00,AH,6245,IAM,ALG,1,Arrival,2022-03-08,ONB
2022-03-07 14:25:00,AH,6176,ALG,AAE,1,Departure,2022-03-07,OFB
2022-03-07 14:25:00,AH,6120,ALG,TLM,1,Departure,2022-03-07,OFB
2022-03-08 14:50:00,AH,6192,ALG,CZL,1,Departure,2022-03-08,OFB
2022-03-08 8:05:00,AH,6190,ALG,CZL,1,Departure,2022-03-08,OFB
2022-03-08 11:00:00,AH,2024,ALG,FCO,4,Departure,2022-03-08,OFB
2022-03-08 16:45:00,AH,2014,ALG,BCN,4,Departure,2022-03-08,OFB
2022-03-08 8:15:00,AH,6176,ALG,AAE,1,Departure,2022-03-08,OFB
2022-03-08 9:30:00,AH,1010,ALG,ORY,4,Departure,2022-03-08,OFB
2022-03-08 11:00:00,AH,1000,ALG,CDG,4,Departure,2022-03-08,OFB
2022-03-08 9:45:00,AH,6236,ALG,GHA,1,Departure,2022-03-08,OFB
2022-03-08 10:30:00,AH,6252,ALG,ELU,1,Departure,2022-03-08,OFB
2022-03-08 14:45:00,AH,6184,ALG,ORN,1,Departure,2022-03-08,OFB
2022-03-08 14:50:00,AH,6170,ALG,AAE,1,Departure,2022-03-08,OFB
2022-03-08 10:20:00,AH,2054,ALG,LHR,4,Departure,2022-03-08,OFB
2022-03-08 15:00:00,AH,6140,ALG,AZR,1,Departure,2022-03-08,OFB
2022-03-08 13:25:00,SF,1967,CZL,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 9:15:00,AH,6216,ALG,OGX,1,Departure,2022-03-08,OFB
2022-03-08 13:00:00,AH,2700,ALG,YUL,4,Departure,2022-03-08,OFB
2022-03-08 17:02:00,SF,1919,HME,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 12:45:00,AH,6408,ALG,ELG,1,Departure,2022-03-08,OFB
2022-03-08 13:45:00,TU,374,TUN,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 14:35:00,TU,375,ALG,TUN,1,Departure,2022-03-08,OFB
2022-03-08 11:00:00,AH,6148,ALG,CBH,1,Departure,2022-03-08,OFB
2022-03-08 11:00:00,AH,6150,ALG,TIN,1,Departure,2022-03-08,OFB
2022-03-08 12:15:00,AH,6296,ALG,INZ,1,Departure,2022-03-08,OFB
2022-03-08 8:30:00,AH,6470,ALG,GHA,1,Departure,2022-03-08,OFB
2022-03-08 18:45:00,AH,6026,ALG,CZL,1,Departure,2022-03-08,OFB
2022-03-08 19:00:00,AH,6006,ALG,AAE,1,Departure,2022-03-08,OFB
2022-03-08 10:25:00,AH,6180,ALG,ORN,1,Departure,2022-03-08,OFB
2022-03-08 10:15:00,AH,6032,ALG,TEE,1,Departure,2022-03-08,OFB
2022-03-08 10:45:00,AH,6244,ALG,IAM,1,Departure,2022-03-08,OFB
2022-03-08 13:20:00,AH,6476,ALG,EBH,1,Departure,2022-03-08,OFB
2022-03-08 14:20:00,AH,6071,LOO,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 13:25:00,AH,6051,BJA,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 13:00:00,AH,6057,GJL,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 19:50:00,AH,6217,OGX,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 17:55:00,AH,6193,CZL,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 11:05:00,AH,6191,CZL,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 17:40:00,AH,6185,ORN,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 15:31:00,AH,2025,FCO,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 21:38:00,AH,2015,BCN,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 16:20:00,AH,1011,ORY,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 11:40:00,AH,6177,AAE,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 17:25:00,AH,1001,CDG,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 9:35:00,AH,6107,ORN,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 9:40:00,AH,6201,GHA,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 18:10:00,AH,6253,ELU,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 18:41:00,AH,6237,GHA,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 9:05:00,AH,6027,CZL,ALG,1,Arrival,2022-03-08,ONB
2022-03-08 18:18:00,AH,2055,LHR,ALG,4,Arrival,2022-03-08,ONB
2022-03-08 17:45:00,AH,6171,AAE,ALG,1,Arrival,2022-03-08,ONB
